PetId,Species,Breed,Premium,Deductible,Age,AmtClaimsYr1,AmtClaimsYr2,AvgClaimsYr1,AvgClaimsYr2,NumClaimsYr1,NumClaimsYr2,AmtClaimsTotal,AvgClaimsTotal,NumClaimsTotal,YrsWithClaims
273,Dog,Labrador Retriever,79.9,1000,0,0,0,0,0,0,0,0,0,0,0
274,Dog,Pembroke Welsh Corgi,78.1,500,0,727.59,0,363.795,0,2,0,727.59,363.795,2,1
275,Dog,Bernedoodle,74.47,1000,0,363.84,0,181.92,0,2,0,363.84,181.92,2,1
276,Dog,Irish Setter,104.66,700,4,203.8,6573.3,203.8,821.6625,1,8,6777.1,1025.4625,9,2
277,Dog,French Bulldog,99.95,1000,0,0,0,0,0,0,0,0,0,0,0
278,Dog,Mixed Breed Large,87.59,200,0,2825.62,0,941.8733333,0,3,0,2825.62,941.8733333,3,1
279,Dog,Doberman Pinscher,89.33,700,0,0,0,0,0,0,0,0,0,0,0
280,Dog,Yorkshire Terrier,73.98,600,11,1241.28,0,248.256,0,5,0,1241.28,248.256,5,1
281,Dog,Mixed Breed Medium,68.65,250,3,0,0,0,0,0,0,0,0,0,0
282,Dog,Labradoodle,53.44,350,0,0,0,0,0,0,0,0,0,0,0
283,Dog,Mixed Breed Giant,47.91,505,7,0,0,0,0,0,0,0,0,0,0
284,Dog,Mixed Breed Medium,60.68,200,0,0,0,0,0,0,0,0,0,0,0
285,Cat,Domestic Shorthair,20.28,750,0,415.25,0,207.625,0,2,0,415.25,207.625,2,1
286,Dog,Miniature Schnauzer,62.99,700,0,3096.61,658.55,3096.61,109.7583333,1,6,3755.16,3206.368333,7,2
287,Dog,Labradoodle,41.44,1000,1,231.97,0,231.97,0,1,0,231.97,231.97,1,1
288,Dog,Belgian Malinois,44.98,1000,4,0,1343.72,0,1343.72,0,1,1343.72,1343.72,1,1
289,Dog,Mixed Breed Medium,63.91,500,2,0,0,0,0,0,0,0,0,0,0
290,Dog,Belgian Malinois,43.29,800,2,0,0,0,0,0,0,0,0,0,0
291,Dog,Saint Bernard,71.77,1000,0,275,293,275,293,1,1,568,568,2,2
292,Dog,Chihuahua,48.92,1000,1,0,1131.66,0,226.332,0,5,1131.66,226.332,5,1
293,Dog,Shih Tzu,32.68,250,0,0,0,0,0,0,0,0,0,0,0
294,Dog,Mixed Breed Medium,51.25,200,0,1167.4,316.12,233.48,316.12,5,1,1483.52,549.6,6,2
295,Dog,Labrador Retriever,96.32,250,0,59.58,0,59.58,0,1,0,59.58,59.58,1,1
296,Dog,Golden Retriever,56.43,400,0,981.1,0,245.275,0,4,0,981.1,245.275,4,1
297,Dog,English Bulldog,157.22,250,0,953.17,1792.27,158.8616667,256.0385714,6,7,2745.44,414.9002381,13,2
298,Cat,Mixed Breed,53.22,500,7,0,0,0,0,0,0,0,0,0,0
299,Dog,Australian Shepherd,45.71,200,0,0,936.77,0,468.385,0,2,936.77,468.385,2,1
300,Dog,Chihuahua Short Coat ,52.71,200,0,0,0,0,0,0,0,0,0,0,0
301,Dog,Golden Retriever,31.38,1000,0,0,0,0,0,0,0,0,0,0,0
302,Dog,Chihuahua,47.85,100,10,740,0,740,0,1,0,740,740,1,1
303,Dog,American Staffordshire Terrier,41.98,1000,2,0,0,0,0,0,0,0,0,0,0
304,Dog,Maltese,85.11,500,5,1984.96,613.57,496.24,306.785,4,2,2598.53,803.025,6,2
305,Dog,Pug,48.68,200,0,0,0,0,0,0,0,0,0,0,0
306,Dog,Chihuahua,47.01,700,0,0,0,0,0,0,0,0,0,0,0
307,Dog,Goldendoodle,39.52,200,0,728.86,450.29,182.215,225.145,4,2,1179.15,407.36,6,2
308,Cat,Domestic Shorthair,86.41,500,5,0,2598.99,0,649.7475,0,4,2598.99,649.7475,4,1
309,Dog,Mixed Breed Small,73.3,500,0,0,0,0,0,0,0,0,0,0,0
310,Dog,Nova Scotia Duck Tolling Retriever,40,1000,6,606.15,0,202.05,0,3,0,606.15,202.05,3,1
311,Dog,Siberian Husky,77.01,250,2,0,0,0,0,0,0,0,0,0,0
312,Dog,Border Terrier,42.12,1000,0,124.5,0,124.5,0,1,0,124.5,124.5,1,1
313,Dog,Mixed Breed Small,69.02,750,4,0,2411.11,0,160.7406667,0,15,2411.11,160.7406667,15,1
314,Dog,Mixed Breed Small,47.19,500,0,0,0,0,0,0,0,0,0,0,0
315,Cat,Mixed Breed,46.9,750,9,0,0,0,0,0,0,0,0,0,0
316,Dog,Golden Retriever,51.45,500,0,4277.13,278.43,1069.2825,139.215,4,2,4555.56,1208.4975,6,2
317,Cat,Mixed Breed,60.86,200,7,0,0,0,0,0,0,0,0,0,0
318,Dog,Mixed Breed Medium,50.72,250,0,3630.48,0,330.0436364,0,11,0,3630.48,330.0436364,11,1
319,Dog,Mixed Breed Small,51.57,250,0,651,0,217,0,3,0,651,217,3,1
320,Dog,Miniature Schnauzer,42.46,500,0,0,0,0,0,0,0,0,0,0,0
321,Dog,Morkie,66.03,500,0,275,0,275,0,1,0,275,275,1,1
322,Cat,Bengal,24.27,1000,0,0,0,0,0,0,0,0,0,0,0
323,Dog,Cavalier King Charles Spaniel,55.51,200,0,173.25,0,173.25,0,1,0,173.25,173.25,1,1
324,Dog,Mixed Breed Medium,49.04,1000,0,0,0,0,0,0,0,0,0,0,0
325,Dog,French Bulldog,99.63,450,0,0,1675.26,0,418.815,0,4,1675.26,418.815,4,1
326,Dog,Labrador Retriever,96.53,200,0,480.58,0,480.58,0,1,0,480.58,480.58,1,1
327,Dog,Havanese,66.75,200,0,1636.41,331,409.1025,165.5,4,2,1967.41,574.6025,6,2
328,Dog,Mixed Breed Unknown,64.29,450,0,279.25,5075.51,139.625,5075.51,2,1,5354.76,5215.135,3,2
329,Dog,Mixed Breed Large,122.87,200,2,0,3755.48,0,170.7036364,0,22,3755.48,170.7036364,22,1
330,Dog,Mixed Breed Medium,29.04,1000,2,256.38,0,128.19,0,2,0,256.38,128.19,2,1
331,Dog,Boxer,77.66,200,0,359,1320,119.6666667,165,3,8,1679,284.6666667,11,2
332,Dog,English Shepherd,60.46,250,0,0,8701.55,0,2175.3875,0,4,8701.55,2175.3875,4,1
333,Dog,Mixed Breed Large,75.63,200,0,2166.59,4415.76,180.5491667,441.576,12,10,6582.35,622.1251667,22,2
334,Dog,Maremma,54.8,1000,3,0,0,0,0,0,0,0,0,0,0
335,Cat,Domestic Shorthair,64.44,200,0,0,0,0,0,0,0,0,0,0,0
336,Cat,Domestic Shorthair,33.76,250,0,0,2544.98,0,848.3266667,0,3,2544.98,848.3266667,3,1
337,Dog,Miniature Labradoodle,37.74,1000,0,0,0,0,0,0,0,0,0,0,0
338,Dog,Mixed Breed Large,115.33,200,0,1074.45,1281.39,358.15,1281.39,3,1,2355.84,1639.54,4,2
339,Dog,Labrador Retriever,55.33,500,0,2132.22,0,304.6028571,0,7,0,2132.22,304.6028571,7,1
340,Dog,Poodle Toy,74.69,200,0,498.2,0,249.1,0,2,0,498.2,249.1,2,1
341,Cat,Sphynx,35.35,200,0,0,0,0,0,0,0,0,0,0,0
342,Dog,Alaskan Klee Kai,112.01,300,0,15797.77,222.65,1316.480833,222.65,12,1,16020.42,1539.130833,13,2
343,Dog,Shih Tzu,47.97,500,0,0,0,0,0,0,0,0,0,0,0
344,Dog,Biewer,47.49,750,0,510.26,0,510.26,0,1,0,510.26,510.26,1,1
345,Dog,Mixed Breed Large,83.76,400,0,1321.33,2977.48,165.16625,595.496,8,5,4298.81,760.66225,13,2
346,Cat,Domestic Shorthair,52.17,575,4,0,0,0,0,0,0,0,0,0,0
347,Dog,Mixed Breed Medium,59.19,250,4,2145.01,150.86,536.2525,150.86,4,1,2295.87,687.1125,5,2
348,Dog,Havanese,58.75,500,12,0,0,0,0,0,0,0,0,0,0
349,Dog,Yorkiepoo,35.14,500,0,1200.15,0,400.05,0,3,0,1200.15,400.05,3,1
350,Dog,Maltipoo,66.22,200,0,202.4,0,101.2,0,2,0,202.4,101.2,2,1
351,Dog,Maltipoo,67.83,100,0,211.28,0,211.28,0,1,0,211.28,211.28,1,1
352,Dog,Puggle,87.09,500,4,38.5,447.84,38.5,223.92,1,2,486.34,262.42,3,2
353,Dog,French Bulldog,233.95,1000,8,7890.41,7291.94,1972.6025,520.8528571,4,14,15182.35,2493.455357,18,2
354,Dog,Mixed Breed Small,25.62,1000,0,637.82,0,79.7275,0,8,0,637.82,79.7275,8,1
355,Dog,Chihuahua Short Coat ,44.4,250,0,3576,0,1192,0,3,0,3576,1192,3,1
356,Dog,Havanese,60.18,200,0,308.2,0,154.1,0,2,0,308.2,154.1,2,1
357,Dog,Cardigan Welsh Corgi,30.52,1000,0,877.32,0,877.32,0,1,0,877.32,877.32,1,1
358,Dog,Labrador Retriever,72.02,700,0,0,258.04,0,258.04,0,1,258.04,258.04,1,1
359,Cat,Domestic Mediumhair,55.39,200,0,0,329.36,0,164.68,0,2,329.36,164.68,2,1
360,Dog,German Shepherd,65.12,500,0,0,0,0,0,0,0,0,0,0,0
361,Dog,American Pitbull Terrier,89.82,1000,6,17703.29,0,4425.8225,0,4,0,17703.29,4425.8225,4,1
362,Dog,Cocker Spaniel,35.77,1000,0,232.5,0,116.25,0,2,0,232.5,116.25,2,1
363,Dog,French Bulldog,91.33,1000,1,0,0,0,0,0,0,0,0,0,0
364,Dog,Labrador Retriever,68.58,850,6,878.24,77.36,292.7466667,77.36,3,1,955.6,370.1066667,4,2
365,Cat,Mixed Breed,68.7,100,0,0,114.84,0,114.84,0,1,114.84,114.84,1,1
366,Dog,Golden Retriever,54.07,500,2,0,0,0,0,0,0,0,0,0,0
367,Dog,Chihuahua,83.52,250,0,2434.99,0,1217.495,0,2,0,2434.99,1217.495,2,1
368,Dog,Morkie,50.38,500,0,665,0,665,0,1,0,665,665,1,1
369,Dog,Maltese,65.28,750,5,0,0,0,0,0,0,0,0,0,0
370,Dog,Morkie,49.82,250,0,0,1727.61,0,1727.61,0,1,1727.61,1727.61,1,1
371,Cat,American Shorthair,16.3,1000,0,0,0,0,0,0,0,0,0,0,0
372,Dog,Bernese Mountain Dog,80.67,250,0,1598.18,10213.94,319.636,680.9293333,5,15,11812.12,1000.565333,20,2
373,Dog,Morkie,31.35,700,0,0,0,0,0,0,0,0,0,0,0
374,Cat,Domestic Shorthair,35.25,1000,1,0,0,0,0,0,0,0,0,0,0
375,Dog,Miniature Australian Shepherd,52.04,700,0,0,543.59,0,543.59,0,1,543.59,543.59,1,1
376,Dog,Shih Tzu,102.11,1000,11,1537,586,384.25,293,4,2,2123,677.25,6,2
377,Dog,Mixed Breed Medium,121.76,200,0,361.67,483.49,361.67,161.1633333,1,3,845.16,522.8333333,4,2
378,Dog,Mixed Breed Large,83.14,200,0,874.9,9664.21,109.3625,743.4007692,8,13,10539.11,852.7632692,21,2
379,Dog,Shih Tzu,52.14,500,8,0,0,0,0,0,0,0,0,0,0
380,Cat,Mixed Breed,37.3,200,0,572.49,0,286.245,0,2,0,572.49,286.245,2,1
381,Dog,Labrador Retriever,36.07,1000,0,0,0,0,0,0,0,0,0,0,0
382,Cat,American Shorthair,29.32,200,0,0,0,0,0,0,0,0,0,0,0
383,Dog,Golden Retriever,72.36,1000,0,0,0,0,0,0,0,0,0,0,0
384,Dog,Golden Retriever,66.25,700,0,1236.86,0,247.372,0,5,0,1236.86,247.372,5,1
385,Dog,Vizsla,74.54,500,0,2433.16,0,187.1661538,0,13,0,2433.16,187.1661538,13,1
386,Dog,Mixed Breed Medium,33.74,700,1,0,1666.66,0,1666.66,0,1,1666.66,1666.66,1,1
387,Dog,Mixed Breed Small,55.61,200,0,0,0,0,0,0,0,0,0,0,0
388,Dog,Border Collie,64.67,500,0,3740.01,0,1870.005,0,2,0,3740.01,1870.005,2,1
389,Dog,Yorkshire Terrier,92.38,500,3,0,4531.68,0,906.336,0,5,4531.68,906.336,5,1
390,Dog,Mixed Breed Large,55.91,1000,2,0,0,0,0,0,0,0,0,0,0
391,Dog,Miniature Australian Shepherd,42.79,0,0,665.87,0,221.9566667,0,3,0,665.87,221.9566667,3,1
392,Dog,Mixed Breed Medium,32.43,700,0,0,0,0,0,0,0,0,0,0,0
393,Dog,Morkie,37.28,700,2,0,0,0,0,0,0,0,0,0,0
394,Dog,Mixed Breed Medium,40.73,1000,3,0,0,0,0,0,0,0,0,0,0
395,Dog,Border Collie,25.06,500,0,400.35,498.72,200.175,498.72,2,1,899.07,698.895,3,2
396,Cat,Domestic Shorthair,29.67,380,0,0,0,0,0,0,0,0,0,0,0
397,Dog,Havanese,30.16,1000,0,0,0,0,0,0,0,0,0,0,0
398,Dog,Mixed Breed Small,81.66,250,0,738.94,268.33,246.3133333,268.33,3,1,1007.27,514.6433333,4,2
399,Dog,Mixed Breed Large,135.43,200,0,1695.61,1304.43,282.6016667,118.5845455,6,11,3000.04,401.1862121,17,2
400,Dog,Maltese,39.53,0,0,273.59,0,273.59,0,1,0,273.59,273.59,1,1
401,Dog,Border Collie,52.6,200,0,0,1302.47,0,130.247,0,10,1302.47,130.247,10,1
402,Dog,Miniature Smooth Haired Dachshund,26.42,100,3,0,0,0,0,0,0,0,0,0,0
403,Dog,Chihuahua Short Coat ,42.74,340,2,0,113.25,0,113.25,0,1,113.25,113.25,1,1
404,Dog,German Shepherd,34.07,700,0,0,0,0,0,0,0,0,0,0,0
405,Dog,Labrador Retriever,71.42,500,4,846.04,521.8,211.51,260.9,4,2,1367.84,472.41,6,2
406,Dog,Mixed Breed Small,62.27,250,1,0,0,0,0,0,0,0,0,0,0
407,Dog,Rottweiler,73.26,500,0,6650.74,0,950.1057143,0,7,0,6650.74,950.1057143,7,1
408,Dog,Siberian Husky,77.44,250,0,0,0,0,0,0,0,0,0,0,0
409,Dog,Labradoodle,37.3,700,0,0,0,0,0,0,0,0,0,0,0
410,Dog,Siberian Husky,76.07,350,0,6860.48,0,1715.12,0,4,0,6860.48,1715.12,4,1
411,Dog,Poodle Standard,49.06,1000,4,4121.57,312.58,343.4641667,156.29,12,2,4434.15,499.7541667,14,2
412,Cat,Domestic Shorthair,78.1,200,2,22884.8,304.74,2288.48,304.74,10,1,23189.54,2593.22,11,2
413,Dog,Yorkshire Terrier,47.19,500,0,1376.06,0,275.212,0,5,0,1376.06,275.212,5,1
414,Dog,Yorkshire Terrier,62.94,700,7,0,0,0,0,0,0,0,0,0,0
415,Cat,Mixed Breed,28.16,600,0,5815.8,0,1163.16,0,5,0,5815.8,1163.16,5,1
416,Dog,Mixed Breed Giant,57.77,600,0,0,0,0,0,0,0,0,0,0,0
417,Dog,Pembroke Welsh Corgi,54.49,1000,0,1643.34,0,547.78,0,3,0,1643.34,547.78,3,1
418,Dog,Mixed Breed Medium,46.55,700,0,6054.11,0,2018.036667,0,3,0,6054.11,2018.036667,3,1
419,Cat,American Shorthair,25.76,700,2,0,0,0,0,0,0,0,0,0,0
420,Dog,American Staffordshire Bull Terrier,79.9,500,0,248.67,285.12,248.67,285.12,1,1,533.79,533.79,2,2
421,Dog,Miniature Wire Haired Dachshund,40.63,500,0,0,0,0,0,0,0,0,0,0,0
422,Cat,Domestic Shorthair,49.32,500,1,0,0,0,0,0,0,0,0,0,0
423,Cat,Mixed Breed,26.1,200,0,0,0,0,0,0,0,0,0,0,0
424,Dog,Pembroke Welsh Corgi,35.92,500,0,0,0,0,0,0,0,0,0,0,0
425,Dog,Bernedoodle,173.04,200,0,920.17,0,920.17,0,1,0,920.17,920.17,1,1
426,Dog,Siberian Husky,59.81,250,2,0,875.96,0,437.98,0,2,875.96,437.98,2,1
427,Dog,Greater Swiss Mountain Dog,90.31,250,0,0,0,0,0,0,0,0,0,0,0
428,Dog,Terrier,49.83,700,4,0,0,0,0,0,0,0,0,0,0
429,Dog,Australian Shepherd,42.83,500,0,0,0,0,0,0,0,0,0,0,0
430,Dog,German Shepherd,71.13,200,0,117,1035.93,117,258.9825,1,4,1152.93,375.9825,5,2
431,Dog,Golden Retriever,29.48,1000,0,0,0,0,0,0,0,0,0,0,0
432,Dog,Mixed Breed Large,48.09,450,1,0,0,0,0,0,0,0,0,0,0
433,Dog,Australian Labradoodle,47.66,500,0,937.56,670.87,468.78,335.435,2,2,1608.43,804.215,4,2
434,Dog,Dachshund Standard Smooth Haired,77.54,500,4,0,0,0,0,0,0,0,0,0,0
435,Dog,Pug,48.86,1000,5,0,0,0,0,0,0,0,0,0,0
436,Cat,Mixed Breed,26.43,700,3,0,0,0,0,0,0,0,0,0,0
437,Dog,Shihpoo,113.3,250,5,1388.87,1290,347.2175,161.25,4,8,2678.87,508.4675,12,2
438,Cat,Domestic Shorthair,50.82,1000,5,0,0,0,0,0,0,0,0,0,0
439,Cat,Domestic Shorthair,16.95,1000,0,101.1,871.5,101.1,871.5,1,1,972.6,972.6,2,2
440,Dog,German Shepherd,81.48,700,0,1354.52,3421.65,677.26,684.33,2,5,4776.17,1361.59,7,2
441,Dog,Mixed Breed Small,55.07,500,1,3240.75,0,270.0625,0,12,0,3240.75,270.0625,12,1
442,Dog,English Bulldog,109.8,250,0,770.31,3347.61,154.062,478.23,5,7,4117.92,632.292,12,2
443,Dog,American Pitbull Terrier,93.76,200,0,1100.27,0,275.0675,0,4,0,1100.27,275.0675,4,1
444,Dog,Blackmouth Cur,76.94,1000,0,497.6,0,497.6,0,1,0,497.6,497.6,1,1
445,Dog,Australian Shepherd,59.01,700,0,0,0,0,0,0,0,0,0,0,0
446,Dog,Goldendoodle,110.29,200,0,0,416,0,416,0,1,416,416,1,1
447,Dog,Goldendoodle,79.48,200,0,0,0,0,0,0,0,0,0,0,0
448,Dog,Miniature Australian Shepherd,71.74,645,0,0,444.35,0,444.35,0,1,444.35,444.35,1,1
449,Cat,Domestic Shorthair,27.41,1000,4,0,0,0,0,0,0,0,0,0,0
450,Dog,Lagotto Romagnolo,56.73,1000,0,693.09,1572.85,173.2725,1572.85,4,1,2265.94,1746.1225,5,2
451,Dog,German Shepherd,66.95,700,1,132.69,0,132.69,0,1,0,132.69,132.69,1,1
452,Dog,Poodle Standard,54.45,300,0,0,0,0,0,0,0,0,0,0,0
453,Dog,Labradoodle,35.31,250,0,0,0,0,0,0,0,0,0,0,0
454,Dog,Yorkshire Terrier,105.07,200,5,397.4,0,397.4,0,1,0,397.4,397.4,1,1
455,Dog,Labradoodle,95.48,200,0,77.14,1927.31,77.14,642.4366667,1,3,2004.45,719.5766667,4,2
456,Dog,English Mastiff,164.21,200,0,2348.78,0,1174.39,0,2,0,2348.78,1174.39,2,1
457,Dog,Mixed Breed Medium,40.75,500,2,209.14,1961.29,209.14,392.258,1,5,2170.43,601.398,6,2
458,Dog,Olde English Bulldog,114.4,500,0,0,772.99,0,386.495,0,2,772.99,386.495,2,1
459,Cat,Mixed Breed,57.86,1000,9,0,9890.56,0,1648.426667,0,6,9890.56,1648.426667,6,1
460,Cat,Domestic Shorthair,54.02,250,1,0,0,0,0,0,0,0,0,0,0
461,Dog,Mixed Breed Medium,31.87,1000,4,0,0,0,0,0,0,0,0,0,0
462,Dog,Labrador Retriever,55.58,700,0,0,657.95,0,219.3166667,0,3,657.95,219.3166667,3,1
463,Cat,Mixed Breed,31.14,700,1,0,0,0,0,0,0,0,0,0,0
464,Cat,Siamese,56.93,200,0,0,854.76,0,854.76,0,1,854.76,854.76,1,1
465,Dog,Lagotto Romagnolo,38.72,1000,0,0,0,0,0,0,0,0,0,0,0
466,Dog,English Bulldog,90.78,400,0,421.73,0,421.73,0,1,0,421.73,421.73,1,1
467,Dog,Siberian Husky,76.99,200,0,832,0,208,0,4,0,832,208,4,1
468,Dog,Mixed Breed Medium,61.25,700,4,0,0,0,0,0,0,0,0,0,0
469,Dog,Golden Retriever,143.37,200,0,1869.75,2065.03,311.625,344.1716667,6,6,3934.78,655.7966667,12,2
470,Dog,Australian Labradoodle,56.25,250,0,0,0,0,0,0,0,0,0,0,0
471,Dog,Poodle Miniature,31.7,1000,0,133.5,0,133.5,0,1,0,133.5,133.5,1,1
472,Dog,Maltipoo,39.03,150,0,1986.52,0,283.7885714,0,7,0,1986.52,283.7885714,7,1
473,Dog,Weimaraner,67.3,200,1,4000.58,1860.32,4000.58,620.1066667,1,3,5860.9,4620.686667,4,2
474,Cat,Domestic Shorthair,22,500,0,0,0,0,0,0,0,0,0,0,0
475,Dog,Mixed Breed Medium,59.63,200,0,0,0,0,0,0,0,0,0,0,0
476,Cat,Mixed Breed,37.04,500,2,0,0,0,0,0,0,0,0,0,0
477,Dog,Yorkshire Terrier,64.32,300,5,0,0,0,0,0,0,0,0,0,0
478,Dog,Mixed Breed Medium,51.07,700,0,1204.76,0,401.5866667,0,3,0,1204.76,401.5866667,3,1
479,Dog,Boxer,94.26,500,2,1881.19,912.64,940.595,456.32,2,2,2793.83,1396.915,4,2
480,Dog,Pomeranian,124.97,0,2,0,2364.48,0,1182.24,0,2,2364.48,1182.24,2,1
481,Dog,Miniature Long Haired Dachshund,66.6,200,0,0,0,0,0,0,0,0,0,0,0
482,Cat,Maine Coon,45.18,510,7,0,215,0,215,0,1,215,215,1,1
483,Dog,Labradoodle,79.95,200,0,1158.1,414.66,231.62,414.66,5,1,1572.76,646.28,6,2
484,Dog,Goldendoodle,103.12,250,0,4899.29,0,1633.096667,0,3,0,4899.29,1633.096667,3,1
485,Cat,Siberian,60.65,200,0,0,0,0,0,0,0,0,0,0,0
486,Dog,Australian Cattle Dog,55.61,1000,8,940.05,0,313.35,0,3,0,940.05,313.35,3,1
487,Dog,Mixed Breed Medium,72.89,200,0,0,428.9,0,142.9666667,0,3,428.9,142.9666667,3,1
488,Dog,Labrador Retriever,86.51,200,0,2958.36,0,147.918,0,20,0,2958.36,147.918,20,1
489,Dog,Yorkshire Terrier,58.94,100,0,1967.73,1194.84,196.773,238.968,10,5,3162.57,435.741,15,2
490,Cat,Domestic Shorthair,59.86,500,10,77.17,311.51,77.17,311.51,1,1,388.68,388.68,2,2
491,Cat,Domestic Mediumhair,45.53,200,0,401.73,0,133.91,0,3,0,401.73,133.91,3,1
492,Cat,Domestic Shorthair,41.96,250,0,0,0,0,0,0,0,0,0,0,0
493,Dog,Mixed Breed Medium,64.34,250,0,0,0,0,0,0,0,0,0,0,0
494,Dog,Labradoodle,106.11,200,0,1144.53,902.23,228.906,225.5575,5,4,2046.76,454.4635,9,2
495,Dog,Shih Tzu,35.16,200,0,0,0,0,0,0,0,0,0,0,0
496,Dog,Mixed Breed Medium,48.98,750,5,0,3167.88,0,395.985,0,8,3167.88,395.985,8,1
497,Cat,Domestic Shorthair,37.69,250,0,131.8,0,131.8,0,1,0,131.8,131.8,1,1
498,Dog,Australian Shepherd,66.14,500,4,0,0,0,0,0,0,0,0,0,0
499,Dog,Australian Labradoodle,87.19,250,0,802.74,0,802.74,0,1,0,802.74,802.74,1,1
500,Dog,Australian Shepherd,65.31,1000,0,347.48,0,347.48,0,1,0,347.48,347.48,1,1
501,Dog,Samoyed,47.41,1000,0,0,0,0,0,0,0,0,0,0,0
502,Dog,Labradoodle,32.86,700,0,1119.84,0,373.28,0,3,0,1119.84,373.28,3,1
503,Cat,Domestic Shorthair,29,250,0,0,0,0,0,0,0,0,0,0,0
504,Cat,Mixed Breed,58.64,200,4,87.85,1304.8,87.85,54.36666667,1,24,1392.65,142.2166667,25,2
505,Cat,Mixed Breed,40.2,500,0,0,0,0,0,0,0,0,0,0,0
506,Dog,Mixed Breed Medium,63.51,500,0,0,2148.85,0,358.1416667,0,6,2148.85,358.1416667,6,1
507,Dog,English Bulldog,42.31,1000,0,1959.77,0,1959.77,0,1,0,1959.77,1959.77,1,1
508,Dog,Shetland Sheepdog,41.35,500,0,841.86,283.84,841.86,283.84,1,1,1125.7,1125.7,2,2
509,Dog,Golden Retriever,50.42,500,0,0,1632.73,0,181.4144444,0,9,1632.73,181.4144444,9,1
510,Dog,Dachshund Standard Long Haired,148.81,250,0,0,0,0,0,0,0,0,0,0,0
511,Dog,Miniature Schnauzer,90.17,500,7,312.8,1459.8,312.8,486.6,1,3,1772.6,799.4,4,2
512,Dog,Beagle,84.58,300,0,0,779.91,0,259.97,0,3,779.91,259.97,3,1
513,Dog,Aussiedoodle,34.11,1000,0,0,0,0,0,0,0,0,0,0,0
514,Cat,Balinese,16.49,1000,0,274,1839.71,137,204.4122222,2,9,2113.71,341.4122222,11,2
515,Dog,American Pitbull Terrier,82.12,1000,1,6464.09,11950.38,1616.0225,702.9635294,4,17,18414.47,2318.986029,21,2
516,Dog,Mixed Breed Small,53.95,200,0,975.1,2302.92,243.775,191.91,4,12,3278.02,435.685,16,2
517,Dog,Irish Wolfhound,54.13,1000,0,0,362.49,0,362.49,0,1,362.49,362.49,1,1
518,Cat,Domestic Shorthair,73.43,250,9,615.28,0,615.28,0,1,0,615.28,615.28,1,1
519,Dog,Labradoodle,125.98,100,0,670.4,0,670.4,0,1,0,670.4,670.4,1,1
520,Dog,Poodle Miniature,47.32,700,5,854.61,0,427.305,0,2,0,854.61,427.305,2,1
521,Dog,Mixed Breed Small,41.3,500,2,0,0,0,0,0,0,0,0,0,0
522,Cat,Domestic Shorthair,38.5,200,2,0,0,0,0,0,0,0,0,0,0
523,Dog,Goldendoodle,38.36,500,0,1902.92,0,634.3066667,0,3,0,1902.92,634.3066667,3,1
524,Dog,French Bulldog,90.54,500,0,1255.64,0,418.5466667,0,3,0,1255.64,418.5466667,3,1
525,Dog,Maltipoo,18.61,1000,0,0,0,0,0,0,0,0,0,0,0
526,Cat,Domestic Shorthair,126.33,200,7,0,120.62,0,120.62,0,1,120.62,120.62,1,1
527,Dog,Mixed Breed Large,231.17,200,2,9570.19,847.52,2392.5475,423.76,4,2,10417.71,2816.3075,6,2
528,Dog,West Highland White Terrier,83.17,200,5,0,480.5,0,240.25,0,2,480.5,240.25,2,1
529,Cat,Domestic Shorthair,42.88,250,0,1649.33,2560.42,329.866,512.084,5,5,4209.75,841.95,10,2
530,Dog,Mixed Breed Small,54.07,1000,2,0,0,0,0,0,0,0,0,0,0
531,Dog,German Shepherd,49.59,700,0,22489.92,154,1124.496,154,20,1,22643.92,1278.496,21,2
532,Dog,Chihuahua Short Coat ,34.64,700,5,1652.5,19,413.125,19,4,1,1671.5,432.125,5,2
533,Dog,French Bulldog,144.42,585,0,1147.61,299.36,382.5366667,299.36,3,1,1446.97,681.8966667,4,2
534,Dog,Labrador Retriever,50.46,870,0,122.7,196.95,122.7,98.475,1,2,319.65,221.175,3,2
535,Dog,German Shepherd,76.24,500,0,658.38,309.95,329.19,77.4875,2,4,968.33,406.6775,6,2
536,Dog,Miniature Australian Shepherd,38.82,750,0,0,0,0,0,0,0,0,0,0,0
537,Dog,Australian Labradoodle,47.52,250,0,0,0,0,0,0,0,0,0,0,0
538,Dog,English Bulldog,137.07,250,0,2010.17,0,2010.17,0,1,0,2010.17,2010.17,1,1
539,Dog,Mixed Breed Unknown,43.65,400,0,361.43,0,90.3575,0,4,0,361.43,90.3575,4,1
540,Dog,Silken Windhound,53.59,1000,6,0,0,0,0,0,0,0,0,0,0
541,Dog,Border Collie,45.03,1000,3,0,0,0,0,0,0,0,0,0,0
542,Dog,Feist,58.87,1000,7,0,0,0,0,0,0,0,0,0,0
543,Dog,Siberian Husky,65.16,100,0,167,0,167,0,1,0,167,167,1,1
544,Dog,Mixed Breed Medium,69.08,250,0,0,0,0,0,0,0,0,0,0,0
545,Dog,Mixed Breed Medium,90.49,500,8,0,0,0,0,0,0,0,0,0,0
546,Dog,German Shepherd,86.03,130,0,1320.79,0,660.395,0,2,0,1320.79,660.395,2,1
547,Dog,French Bulldog,106.55,500,0,4303.95,0,2151.975,0,2,0,4303.95,2151.975,2,1
548,Dog,French Bulldog,88.04,500,0,995.45,431,165.9083333,431,6,1,1426.45,596.9083333,7,2
